Zip Code,Spend Share
92395,0.0015297618947781747
75007,0.0015586623199999197
78218,0.000054266285143025
85286,0.0008244041089841551
89101,0.001990150560358977
91101,0.0008029269039817983
55303,0.00010308675138239743
91355,0.0045128887485066166
78212,0.00006649408838330036
55068,0.00020492616382790228
85711,0.0002856502643539694
92374,0.0016653401804437183
95949,0.00009963579919051677
92120,0.0009368841429623921
91326,0.0014564516942667848
78261,0.00008595959603594148
93274,0.0008669912555005314
94566,0.000510519626732636
89178,0.0034681474401954846
35242,0.00018616320508663996
94010,0.0003968059860705718
68116,0.00020455012427118642
60622,0.00015784332151480435
78628,0.00008557983288420228
30041,0.0010327065247331087
83714,0.0009208266641326216
92307,0.0027826773296309904
80128,0.0004386213111912606
95337,0.0002524598008724962
93463,0.00019873803080717678
55391,0.0002980473486459651
80122,0.00017623567998435768
94587,0.00013724163951892696
78255,0.000024585848981926358
91915,0.0005616660882672006
98277,0.00012573733182265416
75214,0.0002937272052669711
94024,0.0015339814128928133
95062,0.0006692017974561277
78723,0.0003463953210696091
94558,0.000587205846933579
80023,0.004121528859555858
90035,0.0016229743876153497
96761,0.0002343744874488149
84032,0.00023377425215978303
91505,0.0009795822166033437
93534,0.0007422932954002835
76102,0.00305344855798257
85297,0.00042821749435584575
89110,0.0006562374132998572
80503,0.000416520084678632
98221,0.0002646775427146437
90302,0.00007384946999841161
91344,0.0023923185603715123
60521,0.0005953028684533118
90069,0.00142153170917002
78640,0.000075777420727281
28277,0.00021422821345058694
93401,0.0017582904029658588
95355,0.00007124949047020538
85028,0.00031567134491066617
93924,0.00026436050969349677
85022,0.00030836230817811943
60640,0.0004051457177331297
92131,0.0014278369760878623
83301,0.00007621033025804302
91606,0.0007124689445400147
80537,0.0001816527919605509
29412,0.00012365114824427987
95380,0.0002288108386420899
92264,0.001559324888504313
91977,0.0007678407603505618
85248,0.0020104798162812717
85396,0.0004853577353276779
89011,0.0039050065977725805
95361,0.00007003636756301678
94920,0.0001350227834896045
37027,0.001091787143212109
95966,0.00009968511133701871
87144,0.00005140894382615982
97239,0.00008803052379924102
85016,0.0033152723414012803
91011,0.004166181829225681
90057,0.00017590893289307343
92105,0.00020089691173280202
94954,0.00019637099380899966
92407,0.0026731637231942854
89519,0.00024593327433014827
82801,0.00019494158321872387
90029,0.00025272890919162647
94107,0.000094693770492203
58504,0.00007859202996946157
92325,0.00012398234996836616
58078,0.0000649492595772616
95682,0.0003627486379356627
93720,0.0004973417425234997
85083,0.0004447525722250925
75056,0.0020294251170428295
59101,0.000026854724078977035
